claim_id,entity_id,entity_name,claim_type,claim,source_url,source_type,source_quality,source_tier,evidence_status,last_verified_at,notes
claim-wk-kellogg-foundation-intake-002,wk-kellogg-foundation,WK Kellogg Foundation,intake_patient-capital_bucket_signal,WK Kellogg Foundation has source-backed Patient Capital bucket evidence: source text contains 'stewardship'.,https://www.wkkf.org/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: ENG ENGLISH ESPAñOL KREYòL AYISYEN Menu Close Our Focus Areas What We Fund Where We Work Signature Efforts Grants & Opportunities Awarded Grants Grantseekers Grantees Investments M
claim-wk-kellogg-foundation-intake-003,wk-kellogg-foundation,WK Kellogg Foundation,intake_patient-capital_bucket_signal,WK Kellogg Foundation has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://www.wkkf.org/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: ENG ENGLISH ESPAñOL KREYòL AYISYEN Menu Close Our Focus Areas What We Fund Where We Work Signature Efforts Grants & Opportunities Awarded Grants Grantseekers Grantees Investments M
claim-wk-kellogg-foundation-intake-004,wk-kellogg-foundation,WK Kellogg Foundation,intake_patient-capital_bucket_signal,WK Kellogg Foundation has source-backed Patient Capital bucket evidence: source text contains 'mission driven'.,https://www.wkkf.org/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: ENG ENGLISH ESPAñOL KREYòL AYISYEN Menu Close Our Focus Areas What We Fund Where We Work Signature Efforts Grants & Opportunities Awarded Grants Grantseekers Grantees Investments M
claim-wk-kellogg-foundation-intake-005,wk-kellogg-foundation,WK Kellogg Foundation,intake_patient-capital_bucket_signal,WK Kellogg Foundation has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,https://www.wkkf.org/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: Kellogg Foundation Search for: See All Results No results found An error occurred while fetching search results.
claim-wk-kellogg-foundation-intake-006,wk-kellogg-foundation,WK Kellogg Foundation,intake_patient-capital_bucket_signal,WK Kellogg Foundation has source-backed Patient Capital bucket evidence: source text contains 'generations'.,https://www.wkkf.org/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: See the world through the eyes of a child and experience what our vision of a healthy and equitable world looks like for future generations.
claim-cleo-capital-intake-001,cleo-capital,Cleo Capital,intake_patient-capital_bucket_signal,Cleo Capital has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,https://www.cleocap.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: She has served as a senior advisor at Bumble where she focused on their corporate VC arm Bumble Fund and on the board of the Michigan State University Foundation endowment.
claim-cleo-capital-intake-002,cleo-capital,Cleo Capital,intake_patient-capital_bucket_signal,Cleo Capital has source-backed Patient Capital bucket evidence: source text contains 'endowment'.,https://www.cleocap.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: She has served as a senior advisor at Bumble where she focused on their corporate VC arm Bumble Fund and on the board of the Michigan State University Foundation endowment.
claim-common-trust-intake-001,common-trust,Common Trust,intake_patient-capital_bucket_signal,Common Trust has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,https://www.common-trust.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Employee-owned companies see higher engagement and long-term resilience, and an Employee Ownership Trust (EOT) provides a practical, flexible structure that protects the business w"
claim-common-trust-intake-002,common-trust,Common Trust,intake_patient-capital_bucket_signal,Common Trust has source-backed Patient Capital bucket evidence: source text contains 'purpose'.,https://www.common-trust.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Read Cypress Valley's case study → "" Our experience with Common Trust started with purpose — with the why behind what we were really trying to do ."
claim-common-trust-intake-003,common-trust,Common Trust,intake_patient-capital_bucket_signal,Common Trust has source-backed Patient Capital bucket evidence: source text contains 'long-term ownership'.,https://www.common-trust.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: At Common Trust, we guide owners through their employee ownership options objectively — and when an EOT or MBO makes sense, we support the transition from early planning through lo"
claim-common-trust-intake-004,common-trust,Common Trust,intake_patient-capital_bucket_signal,Common Trust has source-backed Patient Capital bucket evidence: source text contains 'trust'.,https://www.common-trust.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Employee Ownership Trusts (EOTs): Explore Employee Ownership • Common Trust Employee Ownership Trusts (EOTs): Explore Employee Ownership • Common Trust EOT Playbook Resources Case 
claim-creative-dock-intake-001,creative-dock,Creative Dock,intake_portfolio-capital_bucket_signal,Creative Dock has source-backed Portfolio Capital bucket evidence: source text contains 'venture studio'.,https://www.creativedock.com,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Read more Corporate Venture Studio: Unlocking Innovation for Corporates Corporates often face hurdles such as legal compliance, IP management, and financial structuring when making"
claim-creative-dock-intake-002,creative-dock,Creative Dock,intake_portfolio-capital_bucket_signal,Creative Dock has source-backed Portfolio Capital bucket evidence: source text contains 'venture builder'.,https://www.creativedock.com,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Read more Creative Dock Is Scaling Its Venture Building Impact Across North America Creative Dock is a corporate venture builder that works with large organisations to design, laun"
claim-four-acres-capital-intake-001,four-acres-capital,Four Acres Capital,intake_patient-capital_bucket_signal,Four Acres Capital has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,https://www.fouracres.vc/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: We believe in long-term relationships and continue to support our founders as their businesses grow.
claim-four-acres-capital-intake-002,four-acres-capital,Four Acres Capital,intake_patient-capital_bucket_signal,Four Acres Capital has source-backed Patient Capital bucket evidence: source text contains 'trust'.,https://www.fouracres.vc/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: They know that they can count on us as a trusted partner.
claim-halcyon-intake-001,halcyon,Halcyon,intake_patient-capital_bucket_signal,Halcyon has source-backed Patient Capital bucket evidence: source text contains 'yield'.,https://halcyonaccelerator.org/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Sylvarum Sylvarum intercepts electrostimulation tech with AI to control the metabolism of plants in order to improve crop yields.
claim-halcyon-intake-002,halcyon,Halcyon,intake_patient-capital_bucket_signal,Halcyon has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://halcyonaccelerator.org/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Aymara The core mission of Aymara revolves around ensuring the safety of artificial intelligence for the benefit of humanity.
claim-halcyon-intake-003,halcyon,Halcyon,intake_patient-capital_bucket_signal,Halcyon has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://halcyonaccelerator.org/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Home | Halcyon Home | Halcyon Autotranslated: Donate Apply About About Us Impact Team Board Founders Applicants Alumni Database Programs Current & Past Programs Expert Network News
claim-halcyon-intake-004,halcyon,Halcyon,intake_patient-capital_bucket_signal,Halcyon has source-backed Patient Capital bucket evidence: source text contains 'impact-driven'.,https://halcyonaccelerator.org/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Halcyon accelerates the impact-driven future of business.
claim-founder-programs-intake-001,founder-programs,Founder Programs,intake_patient-capital_bucket_signal,Founder Programs has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://500.co/founders,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: → Various Sustainable Innovation Program The Sustainable Innovation Program supports mission-driven founders as they scale ventures that deliver both market returns and measurable 
claim-founder-programs-intake-002,founder-programs,Founder Programs,intake_patient-capital_bucket_signal,Founder Programs has source-backed Patient Capital bucket evidence: source text contains 'mission-driven'.,https://500.co/founders,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: → Various Sustainable Innovation Program The Sustainable Innovation Program supports mission-driven founders as they scale ventures that deliver both market returns and measurable 
claim-founder-programs-intake-003,founder-programs,Founder Programs,intake_patient-capital_bucket_signal,Founder Programs has source-backed Patient Capital bucket evidence: source text contains 'purpose'.,https://500.co/founders,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: ALL SUCH PROGRAMS AND SERVICES ARE PROVIDED FOR EDUCATIONAL AND INFORMATIONAL PURPOSES ONLY AND UNDER NO CIRCUMSTANCES SHOULD ANY CONTENT PROVIDED AS PART OF ANY SUCH PROGRAMS, SER"
claim-founder-programs-intake-004,founder-programs,Founder Programs,intake_patient-capital_bucket_signal,Founder Programs has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,https://500.co/founders,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: → MENA Sanabil Startup Unlocked by 500 Global An immersive 5-day bootcamp designed to help individuals gain foundational knowledge and tools to take their idea to the next level!
claim-founder-programs-intake-005,founder-programs,Founder Programs,intake_patient-capital_bucket_signal,Founder Programs has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://500.co/founders,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: → Various Sustainable Innovation Program The Sustainable Innovation Program supports mission-driven founders as they scale ventures that deliver both market returns and measurable 
claim-founder-programs-intake-006,founder-programs,Founder Programs,intake_patient-capital_bucket_signal,Founder Programs has source-backed Patient Capital bucket evidence: source text contains 'founder-first'.,https://500.co/founders,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Founder-first programming Our programs are built to support you and where you need help – from validating ideas, customer discovery and growth, accelerating product-market fit and "
claim-alps-capital-intake-001,alps-capital,ALPS Capital,intake_patient-capital_bucket_signal,ALPS Capital has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,https://alpshk.com,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: ALPS Capital ALPS Capital MENU Contact About Us Company Our Team About Us Company Our Team Contact ESTABLISHED 2003 ABOUT About Us We are a long-established multi-family office tha
claim-alps-capital-intake-002,alps-capital,ALPS Capital,intake_patient-capital_bucket_signal,ALPS Capital has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://alpshk.com,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: To help clients preserve and grow their wealth across generations, we offer: • Discretionary Investment Management • An Open Architecture Platform • A Transparent Fee Structure • A"
claim-alps-capital-intake-003,alps-capital,ALPS Capital,intake_patient-capital_bucket_signal,ALPS Capital has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,https://alpshk.com,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: ALPS Capital ALPS Capital MENU Contact About Us Company Our Team About Us Company Our Team Contact ESTABLISHED 2003 ABOUT About Us We are a long-established multi-family office tha
claim-alps-capital-intake-004,alps-capital,ALPS Capital,intake_patient-capital_bucket_signal,ALPS Capital has source-backed Patient Capital bucket evidence: source text contains 'generations'.,https://alpshk.com,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: To help clients preserve and grow their wealth across generations, we offer: • Discretionary Investment Management • An Open Architecture Platform • A Transparent Fee Structure • A"
claim-alps-capital-intake-005,alps-capital,ALPS Capital,intake_patient-capital_bucket_signal,ALPS Capital has source-backed Patient Capital bucket evidence: source text contains 'family office'.,https://alpshk.com,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: ALPS Capital ALPS Capital MENU Contact About Us Company Our Team About Us Company Our Team Contact ESTABLISHED 2003 ABOUT About Us We are a long-established multi-family office tha
claim-alps-capital-intake-006,alps-capital,ALPS Capital,intake_patient-capital_bucket_signal,ALPS Capital has source-backed Patient Capital bucket evidence: source text contains 'family business'.,https://alpshk.com,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Audrey also worked for Citibank from the early 1980’s in its corporate bank, country office and for the last 7 years, building up Asian Family Business, North Asia, for its Private"
claim-emergent-ventures-intake-001,emergent-ventures,Emergent Ventures,intake_lmv_bucket_signal,Emergent Ventures has source-backed LMV bucket evidence: source text contains 'fellowship'.,https://www.mercatus.org/emergent-ventures,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Apply Now Launched in 2018, Emergent Ventures is a low-overhead fellowship and grant program that supports entrepreneurs and brilliant minds with highly scalable, ""zero to one"" ide"
claim-emergent-ventures-intake-002,emergent-ventures,Emergent Ventures,intake_lmv_bucket_signal,Emergent Ventures has source-backed LMV bucket evidence: source text contains 'grant program'.,https://www.mercatus.org/emergent-ventures,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Apply Now Launched in 2018, Emergent Ventures is a low-overhead fellowship and grant program that supports entrepreneurs and brilliant minds with highly scalable, ""zero to one"" ide"
claim-evergreen-funds-intake-001,evergreen-funds,Evergreen Funds,intake_patient-capital_bucket_signal,Evergreen Funds has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,https://linnovatepartners.com/evergreen-funds-hold-forever,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Having a hybrid fund structure that combines evergreen and close-ended structures can provide both liquid and illiquid capability for long-term investors.
claim-evergreen-funds-intake-002,evergreen-funds,Evergreen Funds,intake_patient-capital_bucket_signal,Evergreen Funds has source-backed Patient Capital bucket evidence: source text contains 'long-term capital'.,https://linnovatepartners.com/evergreen-funds-hold-forever,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Without an end date, fund managers can truly focus on long-term capital appreciation and asset management for investors."
claim-evergreen-funds-intake-003,evergreen-funds,Evergreen Funds,intake_patient-capital_bucket_signal,Evergreen Funds has source-backed Patient Capital bucket evidence: source text contains 'hold forever'.,https://linnovatepartners.com/evergreen-funds-hold-forever,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Evergreen Funds: Hold Forever - Linnovate Evergreen Funds: Hold Forever - Linnovate Skip to content Who We Serve Close Who We Serve Open Who We Serve who we Serve We help our clien
claim-evergreen-funds-intake-004,evergreen-funds,Evergreen Funds,intake_patient-capital_bucket_signal,Evergreen Funds has source-backed Patient Capital bucket evidence: source text contains 'evergreen'.,https://linnovatepartners.com/evergreen-funds-hold-forever,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Evergreen Funds: Hold Forever - Linnovate Evergreen Funds: Hold Forever - Linnovate Skip to content Who We Serve Close Who We Serve Open Who We Serve who we Serve We help our clien
claim-evergreen-funds-intake-005,evergreen-funds,Evergreen Funds,intake_patient-capital_bucket_signal,Evergreen Funds has source-backed Patient Capital bucket evidence: source text contains 'evergreen fund'.,https://linnovatepartners.com/evergreen-funds-hold-forever,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Evergreen Funds: Hold Forever - Linnovate Evergreen Funds: Hold Forever - Linnovate Skip to content Who We Serve Close Who We Serve Open Who We Serve who we Serve We help our clien
claim-evergreen-funds-intake-006,evergreen-funds,Evergreen Funds,intake_patient-capital_bucket_signal,Evergreen Funds has source-backed Patient Capital bucket evidence: source text contains 'family office'.,https://linnovatepartners.com/evergreen-funds-hold-forever,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Fund and Asset Managers Private Equity Venture Capital Fund of Funds Real Estate Private Credit Institutional Investors Family Offices Featured Content Newsroom Read our latest cor
claim-exit4smb-intake-001,exit4smb,Exit4Smb,intake_patient-capital_bucket_signal,Exit4Smb has source-backed Patient Capital bucket evidence: source text contains 'trust'.,https://exit4smb.com,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Our success is directly tied to your success, so you can trust that we’re fully invested in achieving the best outcome for you."
claim-exit4smb-intake-002,exit4smb,Exit4Smb,intake_patient-capital_bucket_signal,Exit4Smb has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://exit4smb.com,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Factors like industry, buyer interest, and business complexity can impact the timeline, but our proven process is designed for speed and efficiency."
claim-exit4smb-intake-003,exit4smb,Exit4Smb,intake_patient-capital_bucket_signal,Exit4Smb has source-backed Patient Capital bucket evidence: source text contains 'next chapter'.,https://exit4smb.com,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: This means you can move on to your next chapter without unnecessary delays.
claim-funded-intake-001,funded,Funded!,intake_lmv_bucket_signal,Funded! has source-backed LMV bucket evidence: source text contains 'indie'.,https://thebootstrappedfounder.com/funded,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: First things first: am I still an indie hacker?
claim-funded-intake-002,funded,Funded!,intake_lmv_bucket_signal,Funded! has source-backed LMV bucket evidence: source text contains 'indie hacker'.,https://thebootstrappedfounder.com/funded,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: First things first: am I still an indie hacker?
claim-funded-intake-003,funded,Funded!,intake_lmv_bucket_signal,Funded! has source-backed LMV bucket evidence: source text contains 'calm company'.,https://thebootstrappedfounder.com/funded,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Podscan is now a real company that has been funded by the Calm Company fund — with a 6-figure amount.
claim-funded-intake-004,funded,Funded!,intake_lmv_bucket_signal,Funded! has source-backed LMV bucket evidence: source text contains 'calm fund'.,https://thebootstrappedfounder.com/funded,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: The SAFE, a Simple Agreement for Future Equity, is just what it says: if there ever is an event that touches or converts equity, the Calm Fund gets their respective ratio of shares"
claim-funded-intake-005,funded,Funded!,intake_lmv_bucket_signal,Funded! has source-backed LMV bucket evidence: source text contains 'self-funded'.,https://thebootstrappedfounder.com/funded,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Today, in celebration of this massive milestone, I will dive into why I got funded, why I said yes to it in the first place, the risks, my fears, my hopes, my strategies, and what "
claim-funded-intake-006,funded,Funded!,intake_lmv_bucket_signal,Funded! has source-backed LMV bucket evidence: source text contains 'fund i'.,https://thebootstrappedfounder.com/funded,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: But the Calm Company fund is something entirely different.
claim-investments-intake-001,investments,Investments,intake_sovereign-capital_bucket_signal,Investments has source-backed Sovereign Capital bucket evidence: source text contains 'government'.,https://www.whitehouse.gov/investments,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: te House Wire Media Offenders Priorities Top Priorities Lead the World in AI Grow the Economy Strengthen National Security Reform Government (DOGE) Make America Healthy Again Secur
claim-investments-intake-002,investments,Investments,intake_sovereign-capital_bucket_signal,Investments has source-backed Sovereign Capital bucket evidence: source text contains 'national'.,https://www.whitehouse.gov/investments,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: The President Office of Management and Budget Office of Science and Technology Policy Council of Economic Advisors Office of the National Cyber Director Office of National Drug Con
claim-learn-ai-for-entrepreneurs-intake-001,learn-ai-for-entrepreneurs,Learn AI for Entrepreneurs,intake_lmv_bucket_signal,Learn AI for Entrepreneurs has source-backed LMV bucket evidence: source text contains 'indie'.,https://findskill.ai/learn-ai-for-entrepreneurs,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: The indie-hacker community has more names (Danny Postma on HeadshotPro, TJR on TweetHunter/Taplio, Charly Wargnier on vibe-coding content) but those are community signal, not audit"
claim-learn-ai-for-entrepreneurs-intake-002,learn-ai-for-entrepreneurs,Learn AI for Entrepreneurs,intake_lmv_bucket_signal,Learn AI for Entrepreneurs has source-backed LMV bucket evidence: source text contains 'indie hacker'.,https://findskill.ai/learn-ai-for-entrepreneurs,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Indie hackers report spending 20-30% of their week on marketing — AI tools targeting this cut it to 5-10% for the solo operator.
claim-learn-ai-for-entrepreneurs-intake-003,learn-ai-for-entrepreneurs,Learn AI for Entrepreneurs,intake_lmv_bucket_signal,Learn AI for Entrepreneurs has source-backed LMV bucket evidence: source text contains 'solo founder'.,https://findskill.ai/learn-ai-for-entrepreneurs,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Sign In Sign Out Home Learn AI for Entrepreneurs: The Solo Founder's 2026 Playbook Learn AI for Entrepreneurs: The Solo Founder's 2026 Playbook April 19, 2026 25 min read By FindSk"
claim-learn-ai-for-entrepreneurs-intake-004,learn-ai-for-entrepreneurs,Learn AI for Entrepreneurs,intake_lmv_bucket_signal,Learn AI for Entrepreneurs has source-backed LMV bucket evidence: source text contains 'one-person'.,https://findskill.ai/learn-ai-for-entrepreneurs,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Table of Contents The real picture (2025-2026 data) The one-person unicorn trend — named, documented, not hype What founders are actually using AI for 1."
claim-learn-ai-for-entrepreneurs-intake-005,learn-ai-for-entrepreneurs,Learn AI for Entrepreneurs,intake_lmv_bucket_signal,Learn AI for Entrepreneurs has source-backed LMV bucket evidence: source text contains 'ai-native'.,https://findskill.ai/learn-ai-for-entrepreneurs,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Operations glue The “AI co-founder” pattern The real barriers — ranked honestly The 2026 solo founder AI stack What the course covers Failure modes — what actually kills AI-native 
claim-purpose-intake-001,purpose,Purpose,intake_patient-capital_bucket_signal,Purpose has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,https://www.purpose-us.com,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: We’re thrilled that this company will stay independent, private, and focused on long-term success - and that we’ll share that success together.” — Brad Herrmann Founder & CEO at Te"
claim-purpose-intake-002,purpose,Purpose,intake_patient-capital_bucket_signal,Purpose has source-backed Patient Capital bucket evidence: source text contains 'long term'.,https://www.purpose-us.com,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Transitioning to steward-ownership has provided a legally binding promise that BK will be around in the long term.
claim-purpose-intake-003,purpose,Purpose,intake_patient-capital_bucket_signal,Purpose has source-backed Patient Capital bucket evidence: source text contains 'steward'.,https://www.purpose-us.com,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Purpose Purpose 0 Skip to Content Writing Contact us Open Menu Close Menu Writing Contact us Open Menu Close Menu Writing Contact us The home of steward-ownership.
claim-purpose-intake-004,purpose,Purpose,intake_patient-capital_bucket_signal,Purpose has source-backed Patient Capital bucket evidence: source text contains 'steward-ownership'.,https://www.purpose-us.com,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Purpose Purpose 0 Skip to Content Writing Contact us Open Menu Close Menu Writing Contact us Open Menu Close Menu Writing Contact us The home of steward-ownership.
claim-purpose-intake-005,purpose,Purpose,intake_patient-capital_bucket_signal,Purpose has source-backed Patient Capital bucket evidence: source text contains 'perpetual'.,https://www.purpose-us.com,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Purpose US supports business and community leaders to adopt steward-ownership, having popularized the use of Perpetual Purpose Trusts for mission protection."
claim-purpose-intake-006,purpose,Purpose,intake_patient-capital_bucket_signal,Purpose has source-backed Patient Capital bucket evidence: source text contains 'perpetual purpose'.,https://www.purpose-us.com,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Purpose US supports business and community leaders to adopt steward-ownership, having popularized the use of Perpetual Purpose Trusts for mission protection."
claim-purpose-intake-007,purpose,Purpose,intake_patient-capital_bucket_signal,Purpose has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://www.purpose-us.com,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Purpose US supports business and community leaders to adopt steward-ownership, having popularized the use of Perpetual Purpose Trusts for mission protection."
claim-purpose-intake-008,purpose,Purpose,intake_patient-capital_bucket_signal,Purpose has source-backed Patient Capital bucket evidence: source text contains 'purpose'.,https://www.purpose-us.com,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Purpose Purpose 0 Skip to Content Writing Contact us Open Menu Close Menu Writing Contact us Open Menu Close Menu Writing Contact us The home of steward-ownership.
claim-purpose-intake-009,purpose,Purpose,intake_patient-capital_bucket_signal,Purpose has source-backed Patient Capital bucket evidence: source text contains 'purpose trust'.,https://www.purpose-us.com,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Purpose US supports business and community leaders to adopt steward-ownership, having popularized the use of Perpetual Purpose Trusts for mission protection."
claim-purpose-intake-010,purpose,Purpose,intake_patient-capital_bucket_signal,Purpose has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,https://www.purpose-us.com,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Connect PURPOSE FOUNDATION The Purpose Foundation team localize and regionalize steward-ownership in each part of the world.
claim-purpose-intake-011,purpose,Purpose,intake_patient-capital_bucket_signal,Purpose has source-backed Patient Capital bucket evidence: source text contains 'trust'.,https://www.purpose-us.com,fetched_source_page,unknown,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Purpose US supports business and community leaders to adopt steward-ownership, having popularized the use of Perpetual Purpose Trusts for mission protection."
