claim_id,entity_id,entity_name,claim_type,claim,source_url,source_type,source_quality,source_tier,evidence_status,last_verified_at,notes
claim-foxmont-capital-partners-intake-005,foxmont-capital-partners,Foxmont Capital Partners,intake_patient-capital_bucket_signal,Foxmont Capital Partners has source-backed Patient Capital bucket evidence: source text contains 'as invested in'.,https://foxmontcapital.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: They are a logical first institutional partner for Philippine startups before transitioning to regional/global capital."" ""With Foxmont, it’s clear they’re as invested in your succe"
claim-gentree-fund-intake-001,gentree-fund,Gentree Fund,intake_patient-capital_bucket_signal,Gentree Fund has source-backed Patient Capital bucket evidence: source text contains 'evergreen'.,https://www.gentree.asia/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Solely backed by our Philippines business family, we are an evergreen fund that supports our founders for the long-haul."
claim-gentree-fund-intake-002,gentree-fund,Gentree Fund,intake_patient-capital_bucket_signal,Gentree Fund has source-backed Patient Capital bucket evidence: source text contains 'evergreen fund'.,https://www.gentree.asia/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Solely backed by our Philippines business family, we are an evergreen fund that supports our founders for the long-haul."
claim-gentree-fund-intake-003,gentree-fund,Gentree Fund,intake_patient-capital_bucket_signal,Gentree Fund has source-backed Patient Capital bucket evidence: source text contains 'yield'.,https://www.gentree.asia/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Find out more Dayatani Agriculture Tech Farm Yield Improvement Dayatani is an agritech company transforming agriculture for smallholder farmers in Indonesia through technology, agr"
claim-gentree-fund-intake-004,gentree-fund,Gentree Fund,intake_patient-capital_bucket_signal,Gentree Fund has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://www.gentree.asia/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: Find out more KooBits EduTech SaaS Consumer Internet KooBits is an EdTech company on a mission to inspire and educate children to become independent learners and problem-solvers.
claim-gentree-fund-intake-005,gentree-fund,Gentree Fund,intake_patient-capital_bucket_signal,Gentree Fund has source-backed Patient Capital bucket evidence: source text contains 'purpose'.,https://www.gentree.asia/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Semiconductor NPU IP Quadric is the leading licensor of fully programmable, general-purpose neural processor IP (GPNPU) capable of running both machine learning inference workloads"
claim-gentree-fund-intake-006,gentree-fund,Gentree Fund,intake_patient-capital_bucket_signal,Gentree Fund has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,https://www.gentree.asia/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Find out more Klikit SaaS Klikit is a foundational, pan-Asian POS and payments platform for all types of merchants."
claim-gentree-fund-intake-007,gentree-fund,Gentree Fund,intake_patient-capital_bucket_signal,Gentree Fund has source-backed Patient Capital bucket evidence: source text contains 'trust'.,https://www.gentree.asia/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Find out more edamama Consumer Internet Mother & Child E-Commerce edamama provides Filipino mothers with a trustworthy, personalized shopping experience across its omnichannel netw"
claim-gentree-fund-intake-008,gentree-fund,Gentree Fund,intake_patient-capital_bucket_signal,Gentree Fund has source-backed Patient Capital bucket evidence: source text contains 'legacy'.,https://www.gentree.asia/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Built for today’s operating environment, RQD* helps clients modernize clearing and custody operations without legacy constraints while scaling to meet evolving investor needs."
claim-gentree-fund-intake-009,gentree-fund,Gentree Fund,intake_patient-capital_bucket_signal,Gentree Fund has source-backed Patient Capital bucket evidence: source text contains 'family business'.,https://www.gentree.asia/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Our Philippines family business operates across property development and consumer retail sector, through its chain of malls across the Philippines archipelago."
claim-htwenty-capital-innovation-intake-001,htwenty-capital-innovation,HTwenty Capital Innovation,intake_patient-capital_bucket_signal,HTwenty Capital Innovation has source-backed Patient Capital bucket evidence: source text contains 'trust'.,https://htwenty.vc/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: The company combines conversational AI and modern payments infrastructure to make cross-border money transfers faster, simpler, and more affordable through the apps users already k"
claim-htwenty-capital-innovation-intake-002,htwenty-capital-innovation,HTwenty Capital Innovation,intake_patient-capital_bucket_signal,HTwenty Capital Innovation has source-backed Patient Capital bucket evidence: source text contains 'legacy'.,https://htwenty.vc/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Akua empowers payment gateways, processors, PayFacs, Orchestrators and incumbent acquirers to overcome legacy system limitations, driving digital transformation of payment processi"
claim-indogen-capital-intake-001,indogen-capital,Indogen Capital,intake_patient-capital_bucket_signal,Indogen Capital has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,https://indogencapital.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: For example, we fully arranged the IPO for one of our portfolio startup, Venteny Focus on Long-Term IndoGen supports end-to-end startup cycles to build strong customer retention pr"
claim-indogen-capital-intake-002,indogen-capital,Indogen Capital,intake_patient-capital_bucket_signal,Indogen Capital has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,https://indogencapital.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: For example, we fully arranged the IPO for one of our portfolio startup, Venteny Focus on Long-Term IndoGen supports end-to-end startup cycles to build strong customer retention pr"
claim-indogen-capital-intake-003,indogen-capital,Indogen Capital,intake_patient-capital_bucket_signal,Indogen Capital has source-backed Patient Capital bucket evidence: source text contains 'trust'.,https://indogencapital.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: Vision To become Southeast Asia’s most trusted venture partner empowering visionary founders to build category-defining companies that shape the future of the region Mision We part
claim-kayyak-ventures-intake-001,kayyak-ventures,Kayyak Ventures,intake_patient-capital_bucket_signal,Kayyak Ventures has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,https://www.kayyakventures.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Why we believe Investment Philosophy KAYYAK We make long-term investments in mission-driven entrepreneurs, individuals who have a creative imagination and a radical vision of how t"
claim-kayyak-ventures-intake-002,kayyak-ventures,Kayyak Ventures,intake_patient-capital_bucket_signal,Kayyak Ventures has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://www.kayyakventures.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Why we believe Cargamos “Our mission is to enable any merchant and 3PL, regardless of size, to delight their customers with fast and cost-effective software solutions and fulfillme"
claim-kayyak-ventures-intake-003,kayyak-ventures,Kayyak Ventures,intake_patient-capital_bucket_signal,Kayyak Ventures has source-backed Patient Capital bucket evidence: source text contains 'mission-driven'.,https://www.kayyakventures.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Why we believe Investment Philosophy KAYYAK We make long-term investments in mission-driven entrepreneurs, individuals who have a creative imagination and a radical vision of how t"
claim-kayyak-ventures-intake-004,kayyak-ventures,Kayyak Ventures,intake_patient-capital_bucket_signal,Kayyak Ventures has source-backed Patient Capital bucket evidence: source text contains 'purpose'.,https://www.kayyakventures.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: Kayyak Ventures Kayyak Ventures 0 Skip to Content Purpose Portfolio Investment Philosophy Team Contact Open Menu Close Menu Purpose Portfolio Investment Philosophy Team Contact Ope
claim-kayyak-ventures-intake-005,kayyak-ventures,Kayyak Ventures,intake_patient-capital_bucket_signal,Kayyak Ventures has source-backed Patient Capital bucket evidence: source text contains 'purpose-driven'.,https://www.kayyakventures.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: companies based in Latin America, but we also back businesses led by Latin founders in other places like the US or Europe. We are purpose-driven investors. We seek to invest in com"
claim-kayyak-ventures-intake-006,kayyak-ventures,Kayyak Ventures,intake_patient-capital_bucket_signal,Kayyak Ventures has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://www.kayyakventures.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Why we believe Future Beyond “Our purpose is to unlock hidden value in complex industries by delivering high-impact AI platforms that go beyond what’s currently possible."" Diego Ag"
claim-kayyak-ventures-intake-007,kayyak-ventures,Kayyak Ventures,intake_patient-capital_bucket_signal,Kayyak Ventures has source-backed Patient Capital bucket evidence: source text contains 'social impact'.,https://www.kayyakventures.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Why we believe Henry “We aim to be the tech academy with the highest quality, volume and social impact of Latin America."" Martín Borchardt Henry accelerates Latam's transition towa"
claim-knife-capital-intake-001,knife-capital,Knife Capital,intake_patient-capital_bucket_signal,Knife Capital has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://www.knifecap.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: bal governance in SpaceTech: why regulation is becoming part of the product Read More 30 March 2026 Earning trust in global space missions: What it takes for South African SpaceTec
claim-knife-capital-intake-002,knife-capital,Knife Capital,intake_patient-capital_bucket_signal,Knife Capital has source-backed Patient Capital bucket evidence: source text contains 'trust'.,https://www.knifecap.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: More 31 March 2026 Global governance in SpaceTech: why regulation is becoming part of the product Read More 30 March 2026 Earning trust in global space missions: What it takes for 
claim-krungsri-finnovate-intake-001,krungsri-finnovate,Krungsri Finnovate,intake_patient-capital_bucket_signal,Krungsri Finnovate has source-backed Patient Capital bucket evidence: source text contains 'purpose'.,https://www.krungsrifinnovate.com/en/home,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Advertising Advertising cookie description Social Networking Purpose of cookies for any like, share, or subscribe functions on website that connect with a social media platform."
claim-krungsri-finnovate-intake-002,krungsri-finnovate,Krungsri Finnovate,intake_patient-capital_bucket_signal,Krungsri Finnovate has source-backed Patient Capital bucket evidence: source text contains 'trust'.,https://www.krungsrifinnovate.com/en/home,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: learn more FUND 01 Finnoventure 02 Finnoverse FUND 01 Finnoventure Thailand’s first startup private equity trust fund, offering UI and institutional investors access to Series A an"
claim-krungsri-finnovate-intake-003,krungsri-finnovate,Krungsri Finnovate,intake_patient-capital_bucket_signal,Krungsri Finnovate has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://www.krungsrifinnovate.com/en/home,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: stments to enable sustainable growth for startups learn more GROWING NETWORK Leveraging our bank and corporate networks to foster impactful collaborations learn more GROWING YOUR S
claim-mdi-ventures-intake-001,mdi-ventures,MDI Ventures,intake_patient-capital_bucket_signal,MDI Ventures has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://mdi.vc/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: s Partnership with Grab Velocity (Grab Ventures Accelerator) Thursday, Aug 30, 2018 READ MORE News Loft Orbital Announces inSpace Mission Partner Program to Standardize Access to S"
claim-mdi-ventures-intake-002,mdi-ventures,MDI Ventures,intake_patient-capital_bucket_signal,MDI Ventures has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,https://mdi.vc/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: x Kantongi Rp386 M dari MDI Ventures hingga Bill Gates Tuesday, May 24, 2022 READ MORE News SwipeRx lands $27M from MDI and Gates Foundation to digitize the pharma industry in Sout"
claim-mdi-ventures-intake-003,mdi-ventures,MDI Ventures,intake_patient-capital_bucket_signal,MDI Ventures has source-backed Patient Capital bucket evidence: source text contains 'trust'.,https://mdi.vc/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: der Management US$ 708+ Mn (IDR 10T) Cumulative Synergy Value to 2023 News Indonesia's MDI Ventures Doubles Down on Execution and Trust to Unlock Regional Portfolio Value Wednesday
claim-mdi-ventures-intake-004,mdi-ventures,MDI Ventures,intake_patient-capital_bucket_signal,MDI Ventures has source-backed Patient Capital bucket evidence: source text contains 'legacy'.,https://mdi.vc/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: : Accessible Insurance for Every Community VIEW REPORT > PDF • 5.20 MB SEE MORE REPORT Tada Impact Report 2024 : From Loyalty to Legacy : Transforming Rewards into Impact VIEW REPO
claim-mdi-ventures-intake-005,mdi-ventures,MDI Ventures,intake_patient-capital_bucket_signal,MDI Ventures has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://mdi.vc/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: RE News Lewat Program Ini, MDI Ventures & Goers Poles Museum Benteng Vredeburg Tuesday, Dec 16, 2025 READ MORE News MDI Portfolio Impact Report 2025 ungkap 8 startup dengan manfaat"
claim-pfizer-ventures-intake-001,pfizer-ventures,Pfizer Ventures,intake_patient-capital_bucket_signal,Pfizer Ventures has source-backed Patient Capital bucket evidence: source text contains 'long term'.,https://www.pfizer.com/about/partners/venture-investments,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: We also invest in platform technology companies with diversified pipelines aligned to Pfizer’s core focus areas, offering multiple pathways for long term value creation."
claim-pfizer-ventures-intake-002,pfizer-ventures,Pfizer Ventures,intake_patient-capital_bucket_signal,Pfizer Ventures has source-backed Patient Capital bucket evidence: source text contains 'purpose'.,https://www.pfizer.com/about/partners/venture-investments,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: rporate Governance Overview Board Committees & Charters The Pfizer Board Policies Corporate Governance FAQs Contact Our Directors Purpose History Careers Partners Research and Busi
claim-pfizer-ventures-intake-003,pfizer-ventures,Pfizer Ventures,intake_patient-capital_bucket_signal,Pfizer Ventures has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://www.pfizer.com/about/partners/venture-investments,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Advantages of Working With Us We partner actively with our portfolio companies throughout their growth, providing strategic and operational guidance alongside capital, and drawing "
claim-sanofi-ventures-intake-001,sanofi-ventures,Sanofi Ventures,intake_patient-capital_bucket_signal,Sanofi Ventures has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,https://www.sanofiventures.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: We invest across all stages of the private company lifecycle, from Seed to Series B and beyond, while leading financings, serving on boards, and taking pride in working alongside p"
claim-sanofi-ventures-intake-002,sanofi-ventures,Sanofi Ventures,intake_patient-capital_bucket_signal,Sanofi Ventures has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://www.sanofiventures.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: About Sanofi Ventures Sanofi Ventures is the corporate venture capital arm of Sanofi, investing globally in early-stage biotech and digital health companies aligned with Sanofi’s m"
claim-sanofi-ventures-intake-003,sanofi-ventures,Sanofi Ventures,intake_patient-capital_bucket_signal,Sanofi Ventures has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,https://www.sanofiventures.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: Jason also serves as the Chair of the Board of Trustees of the Buckingham Browne and Nichols school and the Board of Directors of The Magdalene College Foundation.
claim-sanofi-ventures-intake-004,sanofi-ventures,Sanofi Ventures,intake_patient-capital_bucket_signal,Sanofi Ventures has source-backed Patient Capital bucket evidence: source text contains 'trust'.,https://www.sanofiventures.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: Jason also serves as the Chair of the Board of Trustees of the Buckingham Browne and Nichols school and the Board of Directors of The Magdalene College Foundation.
claim-sanofi-ventures-intake-005,sanofi-ventures,Sanofi Ventures,intake_patient-capital_bucket_signal,Sanofi Ventures has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://www.sanofiventures.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: “Sanofi is at the forefront of digital transformation in pharma, and this relationship will help us scale our impact and bring more predictive, AI-driven approaches to clinical dev"
claim-singtel-innov8-intake-001,singtel-innov8,Singtel Innov8,intake_patient-capital_bucket_signal,Singtel Innov8 has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,https://innov8.singtel.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: BitSight Steve Harvey CEO BitSight Singtel Innov8 has been an early and long-term investor for BitSight, supporting the company through multiple rounds of financing."
claim-singtel-innov8-intake-002,singtel-innov8,Singtel Innov8,intake_patient-capital_bucket_signal,Singtel Innov8 has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://innov8.singtel.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: We appreciate having them as a truly strategic partner, who have the right capabilities and expertise to help us fulfil our mission to revolutionise traditional B2C communications "
claim-singtel-innov8-intake-003,singtel-innov8,Singtel Innov8,intake_patient-capital_bucket_signal,Singtel Innov8 has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://innov8.singtel.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: It has been a pleasure working with the team and I am confident they will continue investing in and supporting impactful start-ups!
claim-wayra-intake-001,wayra,Wayra,intake_patient-capital_bucket_signal,Wayra has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://wayra.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Our mission is to foster innovation and drive progress by investing in startups and connecting them with organisations to generate impact in Spain, Germany, the United Kingdom and "
claim-wayra-intake-002,wayra,Wayra,intake_patient-capital_bucket_signal,Wayra has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,https://wayra.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Read more 23/1/2026 Wayra, TUI Care Foundation and Target 8.9 launch TUI Futureshapers in Spain to accelerate travel-tech solutions towards sustainable tourism The TUI Care Foundat"
claim-wayra-intake-003,wayra,Wayra,intake_patient-capital_bucket_signal,Wayra has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://wayra.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Our mission is to foster innovation and drive progress by investing in startups and connecting them with organisations to generate impact in Spain, Germany, the United Kingdom and "
claim-boxer-capital-intake-001,boxer-capital,Boxer Capital,intake_patient-capital_bucket_signal,Boxer Capital has source-backed Patient Capital bucket evidence: source text contains 'purpose'.,https://www.boxercap.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: Name Provider Purpose Expires pint-checkbox-non-necessary boxercap.com Remembers your selected cookie consent preference 3 months pint-cookies-accepted boxercap.com Remembers that 
claim-boxer-capital-intake-002,boxer-capital,Boxer Capital,intake_patient-capital_bucket_signal,Boxer Capital has source-backed Patient Capital bucket evidence: source text contains 'trust'.,https://www.boxercap.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Boxer not only provided the necessary financial support, but also served as a trusted partner to the Mirati team as we dedicated ourselves to unraveling the mysteries of KRAS, a no"
claim-flare-capital-partners-intake-001,flare-capital-partners,Flare Capital Partners,intake_patient-capital_bucket_signal,Flare Capital Partners has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,https://www.flarecapital.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: our approach OUR TEAM BRINGS DEEP INVESTING EXPERIENCE ACROSS MULTIPLE MARKET CYCLES Total Healthcare Venture Funding $30B $20B $10B 0 2011 2012 2013 2014 2015 2016 2017 2018 2019 
claim-flare-capital-partners-intake-002,flare-capital-partners,Flare Capital Partners,intake_patient-capital_bucket_signal,Flare Capital Partners has source-backed Patient Capital bucket evidence: source text contains 'generational'.,https://www.flarecapital.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: As intelligent technologies reshape the industry, we leverage our powerful network to accelerate adoption at scale and help generational companies reach their full impact."
claim-flare-capital-partners-intake-003,flare-capital-partners,Flare Capital Partners,intake_patient-capital_bucket_signal,Flare Capital Partners has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://www.flarecapital.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: As intelligent technologies reshape the industry, we leverage our powerful network to accelerate adoption at scale and help generational companies reach their full impact."
claim-hatteras-venture-partners-intake-001,hatteras-venture-partners,Hatteras Venture Partners,intake_patient-capital_bucket_signal,Hatteras Venture Partners has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://hatterasvp.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: Our mission is to build transformational companies that benefit patients and the professionals who serve them.
claim-hatteras-venture-partners-intake-002,hatteras-venture-partners,Hatteras Venture Partners,intake_patient-capital_bucket_signal,Hatteras Venture Partners has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://hatterasvp.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: A Principled and Thorough Strategy, designed for impact Healthcare is uniquely complex."
claim-lrvhealth-intake-001,lrvhealth,LRVHealth,intake_patient-capital_bucket_signal,LRVHealth has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,https://www.lrvhealth.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Most impressively, the team understands how to support early-stage companies building from scratch, while simultaneously keeping the long-term vision in mind."
claim-lrvhealth-intake-002,lrvhealth,LRVHealth,intake_patient-capital_bucket_signal,LRVHealth has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://www.lrvhealth.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: It has been critical for us to ensure that we partner with investors who not only understand healthcare labor markets, but our mission to transform them."
claim-maverick-ventures-intake-001,maverick-ventures,Maverick Ventures,intake_patient-capital_bucket_signal,Maverick Ventures has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,https://maverickcapital.com/ventures,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Long-Term Capital As part of a multi-stage platform, we collaborate across private and public strategies to support companies from inception through IPO and beyond."
claim-maverick-ventures-intake-002,maverick-ventures,Maverick Ventures,intake_patient-capital_bucket_signal,Maverick Ventures has source-backed Patient Capital bucket evidence: source text contains 'long-term capital'.,https://maverickcapital.com/ventures,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Long-Term Capital As part of a multi-stage platform, we collaborate across private and public strategies to support companies from inception through IPO and beyond."
claim-maverick-ventures-intake-003,maverick-ventures,Maverick Ventures,intake_patient-capital_bucket_signal,Maverick Ventures has source-backed Patient Capital bucket evidence: source text contains 'philanthropy'.,https://maverickcapital.com/ventures,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Maverick Capital Maverick Ventures Maverick Capital Maverick Ventures Home Investment Efforts Team Philanthropy Contact Investor Login From left to right: Dana (Inflection, $INFQ) "
claim-springtide-ventures-intake-001,springtide-ventures,SpringTide Ventures,intake_patient-capital_bucket_signal,SpringTide Ventures has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,https://www.springtide.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: By combining education with scalable clinical solutions, Intellihealth aims to shift obesity treatment beyond lifestyle interventions toward more comprehensive, evidence-based appr"
claim-springtide-ventures-intake-002,springtide-ventures,SpringTide Ventures,intake_patient-capital_bucket_signal,SpringTide Ventures has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://www.springtide.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: The move strengthens OpenLoop’s end-to-end virtual care offering and advances its mission to deliver accessible, high-quality care everywhere."
claim-springtide-ventures-intake-003,springtide-ventures,SpringTide Ventures,intake_patient-capital_bucket_signal,SpringTide Ventures has source-backed Patient Capital bucket evidence: source text contains 'trust'.,https://www.springtide.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Great Expectations is building the data quality layer that allows hospitals and health systems to validate, monitor, and trust the data driving modern healthcare."
claim-springtide-ventures-intake-004,springtide-ventures,SpringTide Ventures,intake_patient-capital_bucket_signal,SpringTide Ventures has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://www.springtide.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: Source: Slice of Healthcare – Top 35 Digital Health Leaders Dan Lambert, CEO and co-founder of PathologyWatch, was named one of Slice of Healthcare’s Top 35 Digital Health Leaders "
claim-transformation-capital-intake-001,transformation-capital,Transformation Capital,intake_patient-capital_bucket_signal,Transformation Capital has source-backed Patient Capital bucket evidence: source text contains 'purpose'.,https://transformcap.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,Auto-promoted intake evidence; not paper-ready. Snippet: Baker Jeenie Tara Comonte TMRW 01 02 03 view partners Tab 1 Tab 2 Tab 3 Healthcare isn't just some of what we do — it’s our sole purpose. Our people Our Philosophy Let's build some
claim-transformation-capital-intake-002,transformation-capital,Transformation Capital,intake_patient-capital_bucket_signal,Transformation Capital has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://transformcap.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-31,"Auto-promoted intake evidence; not paper-ready. Snippet: some of what we do — it’s our sole purpose. Our people Our Philosophy Let's build something together. Connect Press Our partners impacting healthcare The latest January 8, 2026 Par"
