claim_id,entity_id,entity_name,claim_type,claim,source_url,source_type,source_quality,source_tier,evidence_status,last_verified_at,notes
claim-mars-inc-intake-004,mars-inc,Mars Inc,intake_patient-capital_bucket_signal,Mars Inc has source-backed Patient Capital bucket evidence: source text contains 'purpose'.,https://www.mars.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: Explore our brands Our leaders share their views on tackling today’s challenges Never has our Purpose been more relevant as it is right now.
claim-mars-inc-intake-005,mars-inc,Mars Inc,intake_patient-capital_bucket_signal,Mars Inc has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,https://www.mars.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: Overview The Five Principles Our Principles form the foundation of how we do business today and every day.
claim-mars-inc-intake-006,mars-inc,Mars Inc,intake_patient-capital_bucket_signal,Mars Inc has source-backed Patient Capital bucket evidence: source text contains 'philanthropic'.,https://www.mars.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: and iconic rice brand unite to help fight childhood hunger Learn more Mars launches Mars Impact Fund to drive lasting change New philanthropic initiative amplifies Mars commitment 
claim-mars-inc-intake-007,mars-inc,Mars Inc,intake_patient-capital_bucket_signal,Mars Inc has source-backed Patient Capital bucket evidence: source text contains 'generations'.,https://www.mars.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,"Auto-promoted intake evidence; not paper-ready. Snippet: Our History For more than five generations, Mars has evolved to create products and services that people (and their pets) love."
claim-mars-inc-intake-008,mars-inc,Mars Inc,intake_patient-capital_bucket_signal,Mars Inc has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://www.mars.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,"Auto-promoted intake evidence; not paper-ready. Snippet: Mars Impact Fund Through the Mars Impact Fund, we invest in long-term partnerships that strengthen communities, advance science and improve the lives of companion animals."
claim-mars-inc-intake-009,mars-inc,Mars Inc,intake_patient-capital_bucket_signal,Mars Inc has source-backed Patient Capital bucket evidence: source text contains 'long-term partner'.,https://www.mars.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,"Auto-promoted intake evidence; not paper-ready. Snippet: Mars Impact Fund Through the Mars Impact Fund, we invest in long-term partnerships that strengthen communities, advance science and improve the lives of companion animals."
claim-munger-tolles-olson-trust-intake-001,munger-tolles-olson-trust,Munger Tolles & Olson Trust,intake_patient-capital_bucket_signal,Munger Tolles & Olson Trust has source-backed Patient Capital bucket evidence: source text contains 'purpose'.,https://www.mto.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,"Auto-promoted intake evidence; not paper-ready. Snippet: Cancel OK Lawyers Capabilities Achievements About MTO About MTO Our Purpose A one of a kind workplace that delivers empowerment, inclusion and impact."
claim-munger-tolles-olson-trust-intake-002,munger-tolles-olson-trust,Munger Tolles & Olson Trust,intake_patient-capital_bucket_signal,Munger Tolles & Olson Trust has source-backed Patient Capital bucket evidence: source text contains 'legacy'.,https://www.mto.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: orship inspire the best and brightest attorneys to build their careers with us. Helpful Links Meet Our Lawyers Judicial Clerkship Legacy Culture Training & Development Programs & S
claim-munger-tolles-olson-trust-intake-003,munger-tolles-olson-trust,Munger Tolles & Olson Trust,intake_patient-capital_bucket_signal,Munger Tolles & Olson Trust has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://www.mto.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,"Auto-promoted intake evidence; not paper-ready. Snippet: Cancel OK Lawyers Capabilities Achievements About MTO About MTO Our Purpose A one of a kind workplace that delivers empowerment, inclusion and impact."
claim-vulcan-inc-intake-001,vulcan-inc,Vulcan Inc,intake_patient-capital_bucket_signal,Vulcan Inc has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,https://www.vulcan.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,"Auto-promoted intake evidence; not paper-ready. Snippet: Vulcan Real Estate Story Team Vulcan Real Estate: Bold Vision, Lasting Impact Combining a legacy of building world-class structures with a long-term commitment to the communities i"
claim-vulcan-inc-intake-002,vulcan-inc,Vulcan Inc,intake_patient-capital_bucket_signal,Vulcan Inc has source-backed Patient Capital bucket evidence: source text contains 'dividend'.,https://www.vulcan.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,"Auto-promoted intake evidence; not paper-ready. Snippet: About Us We’re proud to partner with best-in-class clients Our projects generate lasting dividends All Projects Seattle 336,500 SF The Edge at Lake Union Expansive, flexible floor "
claim-vulcan-inc-intake-003,vulcan-inc,Vulcan Inc,intake_patient-capital_bucket_signal,Vulcan Inc has source-backed Patient Capital bucket evidence: source text contains 'dividends'.,https://www.vulcan.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,"Auto-promoted intake evidence; not paper-ready. Snippet: About Us We’re proud to partner with best-in-class clients Our projects generate lasting dividends All Projects Seattle 336,500 SF The Edge at Lake Union Expansive, flexible floor "
claim-vulcan-inc-intake-004,vulcan-inc,Vulcan Inc,intake_patient-capital_bucket_signal,Vulcan Inc has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://www.vulcan.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,"Auto-promoted intake evidence; not paper-ready. Snippet: Vulcan Real Estate Story Sustainability Celebrating Our 10-Year Commitment to Salmon-Safe Development Practices This year, we proudly commemorate a decade-long partnership with Sal"
claim-vulcan-inc-intake-005,vulcan-inc,Vulcan Inc,intake_patient-capital_bucket_signal,Vulcan Inc has source-backed Patient Capital bucket evidence: source text contains 'purpose'.,https://www.vulcan.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: Home - Vulcan Real Estate Home - Vulcan Real Estate Skip to main content Purpose Projects News + Views About Contact Invested in the Future We design and deliver imaginative places
claim-vulcan-inc-intake-006,vulcan-inc,Vulcan Inc,intake_patient-capital_bucket_signal,Vulcan Inc has source-backed Patient Capital bucket evidence: source text contains 'legacy'.,https://www.vulcan.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,"Auto-promoted intake evidence; not paper-ready. Snippet: ""This recognition reflects the passion and dedication of our team, who bring a deep sense of purpose to every project we undertake."" Vulcan Real Estate Story Team Reflections on a "
claim-vulcan-inc-intake-007,vulcan-inc,Vulcan Inc,intake_patient-capital_bucket_signal,Vulcan Inc has source-backed Patient Capital bucket evidence: source text contains 'generations'.,https://www.vulcan.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: Vulcan Real Estate Our team is building a better way forward Advocates for Good We believe we can positively influence the future for good—for generations.
claim-vulcan-inc-intake-008,vulcan-inc,Vulcan Inc,intake_patient-capital_bucket_signal,Vulcan Inc has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://www.vulcan.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,"Auto-promoted intake evidence; not paper-ready. Snippet: Vulcan Real Estate Story Team Vulcan Real Estate: Bold Vision, Lasting Impact Combining a legacy of building world-class structures with a long-term commitment to the communities i"
claim-vulcan-inc-intake-009,vulcan-inc,Vulcan Inc,intake_patient-capital_bucket_signal,Vulcan Inc has source-backed Patient Capital bucket evidence: source text contains 'deeply invested'.,https://www.vulcan.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,"Auto-promoted intake evidence; not paper-ready. Snippet: Through responsible real estate development and our unwavering belief in a greater tomorrow, we’re deeply invested in transformational projects that improve the environment, our ec"
claim-angellist-rolling-funds-intake-001,angellist-rolling-funds,AngelList Rolling Funds,intake_lmv_bucket_signal,AngelList Rolling Funds has source-backed LMV bucket evidence: source text contains 'rolling fund'.,https://www.angellist.com/rolling-funds,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,"Auto-promoted intake evidence; not paper-ready. Snippet: Rolling Funds fall under SEC Rule 506(c), allowing you to publicly market your fund."
claim-angellist-rolling-funds-intake-002,angellist-rolling-funds,AngelList Rolling Funds,intake_lmv_bucket_signal,AngelList Rolling Funds has source-backed LMV bucket evidence: source text contains 'scout fund'.,https://www.angellist.com/rolling-funds,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: Rolling Funds | AngelList Contact sales Sign in Products Products Fund Administration Venture Funds Rolling Funds Scout Funds SPVs Roll Up Vehicles Investor Management Digital Subs
claim-angellist-rolling-funds-intake-003,angellist-rolling-funds,AngelList Rolling Funds,intake_lmv_bucket_signal,AngelList Rolling Funds has source-backed LMV bucket evidence: source text contains 'syndicate'.,https://www.angellist.com/rolling-funds,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,"Auto-promoted intake evidence; not paper-ready. Snippet: If you are looking to deploy fewer than 3 deals per quarter, we recommend you consider a Venture Fund , which allows you to deploy deals at any pace, or Syndicate offerings, which "
claim-gates-cambridge-trust-intake-001,gates-cambridge-trust,Gates Cambridge Trust,intake_patient-capital_bucket_signal,Gates Cambridge Trust has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,https://www.gatescambridge.org/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: cholars and alumni. Directory News Films Publications Podcast Impact Annual Report established in 2000 with a gift from the Gates Foundation scholarships awarded to date spent supp
claim-gates-cambridge-trust-intake-002,gates-cambridge-trust,Gates Cambridge Trust,intake_patient-capital_bucket_signal,Gates Cambridge Trust has source-backed Patient Capital bucket evidence: source text contains 'trust'.,https://www.gatescambridge.org/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: Timeline How to apply How we select Frequently Asked Questions Our Scholars Directory News Films and podcast Magazines About The Trust People Our values Contact Members Current Sch
claim-gates-cambridge-trust-intake-003,gates-cambridge-trust,Gates Cambridge Trust,intake_patient-capital_bucket_signal,Gates Cambridge Trust has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://www.gatescambridge.org/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: Eligibility Criteria Timeline How to apply How we select Our scholars Explore the diversity and impact of our scholars and alumni.
claim-hampton-fund-intake-001,hampton-fund,Hampton Fund,intake_patient-capital_bucket_signal,Hampton Fund has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,https://www.joinhampton.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: Sieva Kozinsky Founder of Enduring Ventures A long-term holding company focused on owning and operating a portfolio of cash-flow positive companies.
claim-hampton-fund-intake-002,hampton-fund,Hampton Fund,intake_patient-capital_bucket_signal,Hampton Fund has source-backed Patient Capital bucket evidence: source text contains 'compound over time'.,https://www.joinhampton.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: These are relationships that compound over time.
claim-hampton-fund-intake-003,hampton-fund,Hampton Fund,intake_patient-capital_bucket_signal,Hampton Fund has source-backed Patient Capital bucket evidence: source text contains 'trust'.,https://www.joinhampton.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: This keeps the community high-trust and filters out bad actors or unethical founders.
claim-hampton-fund-intake-004,hampton-fund,Hampton Fund,intake_patient-capital_bucket_signal,Hampton Fund has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://www.joinhampton.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: For some events we encourage you to bring your family as building a successful company (and life) impacts them too.
claim-hewlett-foundation-intake-001,hewlett-foundation,Hewlett Foundation,intake_patient-capital_bucket_signal,Hewlett Foundation has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,https://hewlett.org/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: Democracy Search Grants Connect With Us Instagram Facebook Linkedin Newsroom Careers Sitemap Contact Grantee Center Privacy Policy Terms of Use Creative Commons © 2026 William and 
claim-hewlett-foundation-intake-002,hewlett-foundation,Hewlett Foundation,intake_patient-capital_bucket_signal,Hewlett Foundation has source-backed Patient Capital bucket evidence: source text contains 'philanthropic'.,https://hewlett.org/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,"Auto-promoted intake evidence; not paper-ready. Snippet: Special Projects Respond to opportunities that advance our philanthropic values, incubate new ideas, strengthen our field, and support the Bay Area."
claim-hewlett-foundation-intake-003,hewlett-foundation,Hewlett Foundation,intake_patient-capital_bucket_signal,Hewlett Foundation has source-backed Patient Capital bucket evidence: source text contains 'philanthropy'.,https://hewlett.org/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,"Auto-promoted intake evidence; not paper-ready. Snippet: Effective Philanthropy Strengthen the capacity of Hewlett grantees, and nonprofits and philanthropy in general, to benefit people, communities, and the planet."
claim-hewlett-foundation-intake-004,hewlett-foundation,Hewlett Foundation,intake_patient-capital_bucket_signal,Hewlett Foundation has source-backed Patient Capital bucket evidence: source text contains 'trust'.,https://hewlett.org/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: Democracy Strengthen our shared national community through nonpartisan support for our governing institutions to build public trust in a durable democracy where all Americans have 
claim-praxis-labs-intake-001,praxis-labs,Praxis Labs,intake_patient-capital_bucket_signal,Praxis Labs has source-backed Patient Capital bucket evidence: source text contains 'mission'.,https://www.praxislabs.org/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: About Redemptive Entrepreneurship Redemptive Quests Mission Impact Team & Board Work at Praxis Community 2025 Community Letter Stories Mentors Praxis Summit Emerging Founders Praxi
claim-praxis-labs-intake-002,praxis-labs,Praxis Labs,intake_patient-capital_bucket_signal,Praxis Labs has source-backed Patient Capital bucket evidence: source text contains 'purpose'.,https://www.praxislabs.org/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,"Auto-promoted intake evidence; not paper-ready. Snippet: They challenge me greatly with their example of quietly seeking God’s purposes first, giving sacrificially to their communities, and flipping the script on how success is defined."
claim-praxis-labs-intake-003,praxis-labs,Praxis Labs,intake_patient-capital_bucket_signal,Praxis Labs has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,https://www.praxislabs.org/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,"Auto-promoted intake evidence; not paper-ready. Snippet: forward into the world to address the most pressing issues of our time with redemptive creativity. Dana Doll Director, Micah 6:8 Foundation • 2018 Nonprofit Accelerator Fellow I wr"
claim-praxis-labs-intake-004,praxis-labs,Praxis Labs,intake_patient-capital_bucket_signal,Praxis Labs has source-backed Patient Capital bucket evidence: source text contains 'philanthropy'.,https://www.praxislabs.org/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,"Auto-promoted intake evidence; not paper-ready. Snippet: Grace Nicolette Vice President, Programming and External Relations, Center for Effective Philanthropy • Nonprofit Accelerator Mentor Connect with Us The future of culture largely d"
claim-praxis-labs-intake-005,praxis-labs,Praxis Labs,intake_patient-capital_bucket_signal,Praxis Labs has source-backed Patient Capital bucket evidence: source text contains 'impact'.,https://www.praxislabs.org/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,"Auto-promoted intake evidence; not paper-ready. Snippet: We use the Redemptive Frame to design, build, lead, and fund entrepreneurial organizations for greater redemptive impact."
claim-toniic-intake-001,toniic,Toniic,intake_sovereign-capital_bucket_signal,Toniic has source-backed Sovereign Capital bucket evidence: source text contains 'impact investor'.,https://www.toniic.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,"Auto-promoted intake evidence; not paper-ready. Snippet: Membership Impact Journey Support We support impact investors at all stages of their impact journey, from those making their first impact investment to vanguards in the industry."
claim-toniic-intake-002,toniic,Toniic,intake_sovereign-capital_bucket_signal,Toniic has source-backed Sovereign Capital bucket evidence: source text contains 'impact investing'.,https://www.toniic.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: Learn More We envision a world where all investments honor the planet and its inhabitants Impact investing is pioneering work.
claim-toniic-intake-003,toniic,Toniic,intake_sovereign-capital_bucket_signal,Toniic has source-backed Sovereign Capital bucket evidence: source text contains 'public good'.,https://www.toniic.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-28,Auto-promoted intake evidence; not paper-ready. Snippet: Membership We work to expand and improve the ecosystem of impact investing We support the global impact investing ecosystem by offering freely available public goods through our fi
claim-eot-advisors-intake-001,eot-advisors,EOT Advisors,intake_patient-capital_bucket_signal,EOT Advisors has source-backed Patient Capital bucket evidence: source text contains 'perpetual'.,https://eotadvisors.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: The Employee Ownership Trust: An ESOP Alternative Grantor Trusts: A Path to Employee Ownership The British Are Coming: ESOPs and Perpetual Trusts Employee Ownership Trusts: A New M
claim-eot-advisors-intake-002,eot-advisors,EOT Advisors,intake_patient-capital_bucket_signal,EOT Advisors has source-backed Patient Capital bucket evidence: source text contains 'purpose'.,https://eotadvisors.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Read Further → Eot aLTERNATIVES Interested in alternatives to an EOT, such as a Purpose Trust, Family Trust, or Hybrid Trust?"
claim-eot-advisors-intake-003,eot-advisors,EOT Advisors,intake_patient-capital_bucket_signal,EOT Advisors has source-backed Patient Capital bucket evidence: source text contains 'purpose trust'.,https://eotadvisors.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Read Further → Eot aLTERNATIVES Interested in alternatives to an EOT, such as a Purpose Trust, Family Trust, or Hybrid Trust?"
claim-eot-advisors-intake-004,eot-advisors,EOT Advisors,intake_patient-capital_bucket_signal,EOT Advisors has source-backed Patient Capital bucket evidence: source text contains 'trust'.,https://eotadvisors.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Employee Ownership Trust (EOT) Advisors Employee Ownership Trust (EOT) Advisors Home Free Consultation EOT Basics What is an EOT?
claim-edge-city-inflection-grants-intake-001,edge-city-inflection-grants,Edge City (Inflection Grants),intake_lmv_bucket_signal,Edge City (Inflection Grants) has source-backed LMV bucket evidence: source text contains 'fellowship'.,https://www.edgecity.live/grants-fellowships,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Grants & Fellowships Grants & Fellowships Next up: Edge Esmeralda 2026 may 30 - june 27 About Media Follow YouTube 1.
claim-edge-city-inflection-grants-intake-002,edge-city-inflection-grants,Edge City (Inflection Grants),intake_lmv_bucket_signal,Edge City (Inflection Grants) has source-backed LMV bucket evidence: source text contains 'grant program'.,https://www.edgecity.live/grants-fellowships,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Grants for Building If you’d like to donate to one of our various grant programs, please do so here ."
claim-edge-city-inflection-grants-intake-003,edge-city-inflection-grants,Edge City (Inflection Grants),intake_lmv_bucket_signal,Edge City (Inflection Grants) has source-backed LMV bucket evidence: source text contains 'micro grant'.,https://www.edgecity.live/grants-fellowships,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Micro grants ($5,000-$15,000) for prototypes, development grants ($20,000-$40,000) for scalable projects."
claim-foundersboost-intake-001,foundersboost,FoundersBoost,intake_lmv_bucket_signal,FoundersBoost has source-backed LMV bucket evidence: source text contains 'founder community'.,https://foundersboost.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: More from FoundersBoost Workshops Browse our Workshops designed for Founders Perks & Discounts Check out savings for your startup with PerksClub Community Join our Community for Fo
claim-foundersboost-intake-002,foundersboost,FoundersBoost,intake_lmv_bucket_signal,FoundersBoost has source-backed LMV bucket evidence: source text contains 'no equity'.,https://foundersboost.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Founder Friendly Requiring no equity and no fees, our 6-week program is designed for busy founders with limited budgets."
claim-foundersboost-intake-003,foundersboost,FoundersBoost,intake_lmv_bucket_signal,FoundersBoost has source-backed LMV bucket evidence: source text contains 'accelerator'.,https://foundersboost.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: FoundersBoost - Startup Accelerators and Pre-Accelerators FoundersBoost - Startup Accelerators and Pre-Accelerators accelerator Overview Apply Programs Curriculum Demo Day on-Deman
claim-foundersboost-intake-004,foundersboost,FoundersBoost,intake_lmv_bucket_signal,FoundersBoost has source-backed LMV bucket evidence: source text contains 'first time founders'.,https://foundersboost.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Gordon Eubanks CEO Oaklo This 8 week program is a must for every first time founders.
claim-foundersboost-intake-005,foundersboost,FoundersBoost,intake_lmv_bucket_signal,FoundersBoost has source-backed LMV bucket evidence: source text contains 'fund i'.,https://foundersboost.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Sid Palia CEO Sunny Day Fund It was an amazing program to help us progress to the next stage.
claim-futaleufu-partners-intake-001,futaleufu-partners,Futaleufu Partners,intake_search-eta_bucket_signal,Futaleufu Partners has source-backed Search/ETA bucket evidence: source text contains 'search fund'.,https://futaleufu-partners.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Futaleufu Partners | Search Fund Investing.
claim-futaleufu-partners-intake-002,futaleufu-partners,Futaleufu Partners,intake_search-eta_bucket_signal,Futaleufu Partners has source-backed Search/ETA bucket evidence: source text contains 'search funds'.,https://futaleufu-partners.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: Why We Do This Over the last two decades, money has poured in to invest in search funds, but not enough experienced operators with the time and interest to mentor."
claim-futaleufu-partners-intake-003,futaleufu-partners,Futaleufu Partners,intake_search-eta_bucket_signal,Futaleufu Partners has source-backed Search/ETA bucket evidence: source text contains 'entrepreneurship through acquisition'.,https://futaleufu-partners.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: We are experts in operating support who believe that entrepreneurship through acquisition is fundamentally about mentorship, and we don't just talk the talk."
claim-hahnbeck-intake-001,hahnbeck,Hahnbeck,intake_smv_bucket_signal,Hahnbeck has source-backed SMV bucket evidence: source text contains 'acquiring'.,https://www.hahnbeck.com,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Leather Goods Brand Moonster to WETHEBRANDS 19 February 2024 19 February 2024 8 November 2023 Which Amazon Aggregators Are Still Acquiring in 2023 And Which Ones Have Paused Acquis
claim-hahnbeck-intake-002,hahnbeck,Hahnbeck,intake_smv_bucket_signal,Hahnbeck has source-backed SMV bucket evidence: source text contains 'lower middle market'.,https://www.hahnbeck.com,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Hahnbeck clients benefit from: Specific expertise A strategic approach to close the deal at the highest price We specialise in: • Lower middle market exits ($5m to $200m) • Corpora
claim-hahnbeck-intake-003,hahnbeck,Hahnbeck,intake_smv_bucket_signal,Hahnbeck has source-backed SMV bucket evidence: source text contains 'middle market'.,https://www.hahnbeck.com,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: ck clients benefit from: Specific expertise A strategic approach to close the deal at the highest price We specialise in: • Lower middle market exits ($5m to $200m) • Corporate div
claim-on-deck-founder-fellowship-odf-intake-001,on-deck-founder-fellowship-odf,On Deck Founder Fellowship (ODF),intake_lmv_bucket_signal,On Deck Founder Fellowship (ODF) has source-backed LMV bucket evidence: source text contains 'solo founder'.,https://joinodf.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: X/Twitter LinkedIn Solo Founder Program Community Platform Top Companies Contact Us Privacy Policy Terms & Conditions © Copyright 2026 nZero Labs, Inc."
claim-on-deck-founder-fellowship-odf-intake-002,on-deck-founder-fellowship-odf,On Deck Founder Fellowship (ODF),intake_lmv_bucket_signal,On Deck Founder Fellowship (ODF) has source-backed LMV bucket evidence: source text contains 'fellowship'.,https://joinodf.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: ODF | Founder Fellowship - From idea to conviction ODF | Founder Fellowship - From idea to conviction Top Companies FAQ APPLY ODF helps more people start the best companies.
claim-on-deck-founder-fellowship-odf-intake-003,on-deck-founder-fellowship-odf,On Deck Founder Fellowship (ODF),intake_lmv_bucket_signal,On Deck Founder Fellowship (ODF) has source-backed LMV bucket evidence: source text contains 'founder fellowship'.,https://joinodf.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: ODF | Founder Fellowship - From idea to conviction ODF | Founder Fellowship - From idea to conviction Top Companies FAQ APPLY ODF helps more people start the best companies.
claim-on-deck-founder-fellowship-odf-intake-004,on-deck-founder-fellowship-odf,On Deck Founder Fellowship (ODF),intake_lmv_bucket_signal,On Deck Founder Fellowship (ODF) has source-backed LMV bucket evidence: source text contains 'community of founders'.,https://joinodf.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Join a tight-knit community of founders and builders keen on supporting one another in doing their best work.
claim-purpose-purpose-foundation-purpose-us-intake-001,purpose-purpose-foundation-purpose-us,Purpose (Purpose Foundation / Purpose US),intake_patient-capital_bucket_signal,Purpose (Purpose Foundation / Purpose US) has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,https://www.purpose-us.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,"Auto-promoted intake evidence; not paper-ready. Snippet: We’re thrilled that this company will stay independent, private, and focused on long-term success - and that we’ll share that success together.” — Brad Herrmann Founder & CEO at Te"
claim-purpose-purpose-foundation-purpose-us-intake-002,purpose-purpose-foundation-purpose-us,Purpose (Purpose Foundation / Purpose US),intake_patient-capital_bucket_signal,Purpose (Purpose Foundation / Purpose US) has source-backed Patient Capital bucket evidence: source text contains 'long term'.,https://www.purpose-us.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Transitioning to steward-ownership has provided a legally binding promise that BK will be around in the long term.
claim-purpose-purpose-foundation-purpose-us-intake-003,purpose-purpose-foundation-purpose-us,Purpose (Purpose Foundation / Purpose US),intake_patient-capital_bucket_signal,Purpose (Purpose Foundation / Purpose US) has source-backed Patient Capital bucket evidence: source text contains 'steward'.,https://www.purpose-us.com/,fetched_source_page,primary,public_web,candidate_evidence,2026-05-29,Auto-promoted intake evidence; not paper-ready. Snippet: Purpose Purpose 0 Skip to Content Writing Contact us Open Menu Close Menu Writing Contact us Open Menu Close Menu Writing Contact us The home of steward-ownership.
